canonical_composer,canonical_title,split,year,midi_filename,audio_filename,duration,era
Franz Liszt,"Rhapsodie Espagnole, S. 254",validation,2015,midi/romantic/ROM_199_Franz_Liszt_Rhapsodie_Espagnole_S_254.midi,audio/romantic/ROM_199_Franz_Liszt_Rhapsodie_Espagnole_S_254.wav,783.33,Romantic
Frédéric Chopin,"Complete Etudes, Opus 25",train,2004,midi/romantic/ROM_200_Fr_d_ric_Chopin_Complete_Etudes_Opus_25.midi,audio/romantic/ROM_200_Fr_d_ric_Chopin_Complete_Etudes_Opus_25.wav,604.44,Romantic
Fritz Kreisler / Sergei Rachmaninoff,Liebesfreud,train,2011,midi/late_romantic/LRO_001_Fritz_Kreisler_Sergei_Rac_Liebesfreud.midi,audio/late_romantic/LRO_001_Fritz_Kreisler_Sergei_Rac_Liebesfreud.wav,369.95,Late Romantic
Nikolai Medtner,"Fairy Tale in D Minor, Op. 54",train,2009,midi/late_romantic/LRO_002_Nikolai_Medtner_Fairy_Tale_in_D_Minor_Op_.midi,audio/late_romantic/LRO_002_Nikolai_Medtner_Fairy_Tale_in_D_Minor_Op_.wav,365.33,Late Romantic
Nikolai Medtner,"Fairy Tales Op. 51 No. 1, 2 and No. 3",train,2017,midi/late_romantic/LRO_003_Nikolai_Medtner_Fairy_Tales_Op_51_No_1_2_.midi,audio/late_romantic/LRO_003_Nikolai_Medtner_Fairy_Tales_Op_51_No_1_2_.wav,671.69,Late Romantic
Nikolai Medtner,"Sonata Tragica, Op. 39, No. 5",train,2014,midi/late_romantic/LRO_004_Nikolai_Medtner_Sonata_Tragica_Op_39_No_5.midi,audio/late_romantic/LRO_004_Nikolai_Medtner_Sonata_Tragica_Op_39_No_5.wav,609.92,Late Romantic
Nikolai Medtner,"Three Fairy Tales ""Skazki"" from Op. 34",train,2018,midi/late_romantic/LRO_005_Nikolai_Medtner_Three_Fairy_Tales_Skazki_.midi,audio/late_romantic/LRO_005_Nikolai_Medtner_Three_Fairy_Tales_Skazki_.wav,727.83,Late Romantic
Nikolai Medtner,Two Fairy Tales,train,2006,midi/late_romantic/LRO_006_Nikolai_Medtner_Two_Fairy_Tales.midi,audio/late_romantic/LRO_006_Nikolai_Medtner_Two_Fairy_Tales.wav,412.67,Late Romantic
Nikolai Rimsky-Korsakov / Sergei Rachmaninoff,The Flight of the Bunble-Bee,train,2008,midi/late_romantic/LRO_007_Nikolai_Rimsky-Korsakov_S_The_Flight_of_the_Bunble-.midi,audio/late_romantic/LRO_007_Nikolai_Rimsky-Korsakov_S_The_Flight_of_the_Bunble-.wav,63.38,Late Romantic
Sergei Rachmaninoff,Corelli Var.Op42,validation,2006,midi/late_romantic/LRO_008_Sergei_Rachmaninoff_Corelli_Var_Op42.midi,audio/late_romantic/LRO_008_Sergei_Rachmaninoff_Corelli_Var_Op42.wav,1103.91,Late Romantic
Sergei Rachmaninoff,Elegie in E-Flat Minor Op. 3,validation,2011,midi/late_romantic/LRO_009_Sergei_Rachmaninoff_Elegie_in_E-Flat_Minor_Op.midi,audio/late_romantic/LRO_009_Sergei_Rachmaninoff_Elegie_in_E-Flat_Minor_Op.wav,376.32,Late Romantic
Sergei Rachmaninoff,"Elegie in E-flat Minor, Op. 3 No. 1",train,2013,midi/late_romantic/LRO_010_Sergei_Rachmaninoff_Elegie_in_E-flat_Minor_Op.midi,audio/late_romantic/LRO_010_Sergei_Rachmaninoff_Elegie_in_E-flat_Minor_Op.wav,302.1,Late Romantic
Sergei Rachmaninoff,"Elegy Op. 3, No. 1",train,2004,midi/late_romantic/LRO_011_Sergei_Rachmaninoff_Elegy_Op_3_No_1.midi,audio/late_romantic/LRO_011_Sergei_Rachmaninoff_Elegy_Op_3_No_1.wav,321.44,Late Romantic
Sergei Rachmaninoff,Etude Tableau Op. 39 No. 5,test,2018,midi/late_romantic/LRO_012_Sergei_Rachmaninoff_Etude_Tableau_Op_39_No_5.midi,audio/late_romantic/LRO_012_Sergei_Rachmaninoff_Etude_Tableau_Op_39_No_5.wav,291.91,Late Romantic
Sergei Rachmaninoff,Etude Tableaux Op. 39 No. 1 in C Minor,validation,2008,midi/late_romantic/LRO_013_Sergei_Rachmaninoff_Etude_Tableaux_Op_39_No_1.midi,audio/late_romantic/LRO_013_Sergei_Rachmaninoff_Etude_Tableaux_Op_39_No_1.wav,164.62,Late Romantic
Sergei Rachmaninoff,Etude Tableaux Op. 39 No. 6 in A Minor,train,2008,midi/late_romantic/LRO_014_Sergei_Rachmaninoff_Etude_Tableaux_Op_39_No_6.midi,audio/late_romantic/LRO_014_Sergei_Rachmaninoff_Etude_Tableaux_Op_39_No_6.wav,153.79,Late Romantic
Sergei Rachmaninoff,Etude-Tableau Op. 39 No. 6 in A Minor,test,2017,midi/late_romantic/LRO_015_Sergei_Rachmaninoff_Etude-Tableau_Op_39_No_6_.midi,audio/late_romantic/LRO_015_Sergei_Rachmaninoff_Etude-Tableau_Op_39_No_6_.wav,161.91,Late Romantic
Sergei Rachmaninoff,"Etude-Tableau in C Minor, Op. 39, No. 1",validation,2014,midi/late_romantic/LRO_016_Sergei_Rachmaninoff_Etude-Tableau_in_C_Minor_.midi,audio/late_romantic/LRO_016_Sergei_Rachmaninoff_Etude-Tableau_in_C_Minor_.wav,197.37,Late Romantic
Sergei Rachmaninoff,"Etude-Tableau in E-flat Minor, op. 39 No. 5",train,2015,midi/late_romantic/LRO_017_Sergei_Rachmaninoff_Etude-Tableau_in_E-flat_M.midi,audio/late_romantic/LRO_017_Sergei_Rachmaninoff_Etude-Tableau_in_E-flat_M.wav,280.05,Late Romantic
Sergei Rachmaninoff,"Etude-Tableau, Op. 39 No. 6 in A Minor",train,2011,midi/late_romantic/LRO_018_Sergei_Rachmaninoff_Etude-Tableau_Op_39_No_6_.midi,audio/late_romantic/LRO_018_Sergei_Rachmaninoff_Etude-Tableau_Op_39_No_6_.wav,154.99,Late Romantic
Sergei Rachmaninoff,Etude-Tableaux Op. 39 No. 5,train,2013,midi/late_romantic/LRO_019_Sergei_Rachmaninoff_Etude-Tableaux_Op_39_No_5.midi,audio/late_romantic/LRO_019_Sergei_Rachmaninoff_Etude-Tableaux_Op_39_No_5.wav,262.04,Late Romantic
Sergei Rachmaninoff,Etude-Tableaux Op. 39 No. 5 in E-flat Minor,train,2008,midi/late_romantic/LRO_020_Sergei_Rachmaninoff_Etude-Tableaux_Op_39_No_5.midi,audio/late_romantic/LRO_020_Sergei_Rachmaninoff_Etude-Tableaux_Op_39_No_5.wav,273.57,Late Romantic
Sergei Rachmaninoff,Etude-Tableaux Op. 39 No. 6 in A Minor,train,2008,midi/late_romantic/LRO_021_Sergei_Rachmaninoff_Etude-Tableaux_Op_39_No_6.midi,audio/late_romantic/LRO_021_Sergei_Rachmaninoff_Etude-Tableaux_Op_39_No_6.wav,158.79,Late Romantic
Sergei Rachmaninoff,"Etude-Tableaux, Opus 33 No. 3 in C Minor",train,2004,midi/late_romantic/LRO_022_Sergei_Rachmaninoff_Etude-Tableaux_Opus_33_No.midi,audio/late_romantic/LRO_022_Sergei_Rachmaninoff_Etude-Tableaux_Opus_33_No.wav,267.44,Late Romantic
Sergei Rachmaninoff,"Etude-Tableaux, Opus 39 No. 8 in D Minor",train,2004,midi/late_romantic/LRO_023_Sergei_Rachmaninoff_Etude-Tableaux_Opus_39_No.midi,audio/late_romantic/LRO_023_Sergei_Rachmaninoff_Etude-Tableaux_Opus_39_No.wav,190.85,Late Romantic
Sergei Rachmaninoff,Etudes-Tableaux,train,2006,midi/late_romantic/LRO_024_Sergei_Rachmaninoff_Etudes-Tableaux.midi,audio/late_romantic/LRO_024_Sergei_Rachmaninoff_Etudes-Tableaux.wav,204.88,Late Romantic
Sergei Rachmaninoff,Etudes-Tableaux Op. 33,train,2018,midi/late_romantic/LRO_025_Sergei_Rachmaninoff_Etudes-Tableaux_Op_33.midi,audio/late_romantic/LRO_025_Sergei_Rachmaninoff_Etudes-Tableaux_Op_33.wav,1355.38,Late Romantic
Sergei Rachmaninoff,"Humoresque Op. 10, No. 5",train,2004,midi/late_romantic/LRO_026_Sergei_Rachmaninoff_Humoresque_Op_10_No_5.midi,audio/late_romantic/LRO_026_Sergei_Rachmaninoff_Humoresque_Op_10_No_5.wav,217.92,Late Romantic
Sergei Rachmaninoff,Lilac,train,2006,midi/late_romantic/LRO_027_Sergei_Rachmaninoff_Lilac.midi,audio/late_romantic/LRO_027_Sergei_Rachmaninoff_Lilac.wav,138.39,Late Romantic
Sergei Rachmaninoff,"Moment Musical, Op. 16, No.4",train,2004,midi/late_romantic/LRO_028_Sergei_Rachmaninoff_Moment_Musical_Op_16_No_4.midi,audio/late_romantic/LRO_028_Sergei_Rachmaninoff_Moment_Musical_Op_16_No_4.wav,158.01,Late Romantic
Sergei Rachmaninoff,Moment Musicaux Op. 16 No. 4 in E Minor,train,2017,midi/late_romantic/LRO_029_Sergei_Rachmaninoff_Moment_Musicaux_Op_16_No_.midi,audio/late_romantic/LRO_029_Sergei_Rachmaninoff_Moment_Musicaux_Op_16_No_.wav,164.29,Late Romantic
Sergei Rachmaninoff,"Moment Musicaux, Op. 16 No. 3 in B Minor",train,2018,midi/late_romantic/LRO_030_Sergei_Rachmaninoff_Moment_Musicaux_Op_16_No_.midi,audio/late_romantic/LRO_030_Sergei_Rachmaninoff_Moment_Musicaux_Op_16_No_.wav,256.5,Late Romantic
Sergei Rachmaninoff,"Moment Musicaux, Op. 16 No. 4 in E Minor",train,2018,midi/late_romantic/LRO_031_Sergei_Rachmaninoff_Moment_Musicaux_Op_16_No_.midi,audio/late_romantic/LRO_031_Sergei_Rachmaninoff_Moment_Musicaux_Op_16_No_.wav,164.34,Late Romantic
Sergei Rachmaninoff,"Moment Musicaux, Op. 16 No. 5",train,2013,midi/late_romantic/LRO_032_Sergei_Rachmaninoff_Moment_Musicaux_Op_16_No_.midi,audio/late_romantic/LRO_032_Sergei_Rachmaninoff_Moment_Musicaux_Op_16_No_.wav,207.71,Late Romantic
Sergei Rachmaninoff,Moments Musicaux,train,2006,midi/late_romantic/LRO_033_Sergei_Rachmaninoff_Moments_Musicaux.midi,audio/late_romantic/LRO_033_Sergei_Rachmaninoff_Moments_Musicaux.wav,1750.78,Late Romantic
Sergei Rachmaninoff,"Moments Musicaux, Op. 16",train,2011,midi/late_romantic/LRO_034_Sergei_Rachmaninoff_Moments_Musicaux_Op_16.midi,audio/late_romantic/LRO_034_Sergei_Rachmaninoff_Moments_Musicaux_Op_16.wav,380.38,Late Romantic
Sergei Rachmaninoff,"Moments Musicaux, Op. 16",train,2011,midi/late_romantic/LRO_035_Sergei_Rachmaninoff_Moments_Musicaux_Op_16.midi,audio/late_romantic/LRO_035_Sergei_Rachmaninoff_Moments_Musicaux_Op_16.wav,177.22,Late Romantic
Sergei Rachmaninoff,"Moments Musicaux, Op. 16",train,2011,midi/late_romantic/LRO_036_Sergei_Rachmaninoff_Moments_Musicaux_Op_16.midi,audio/late_romantic/LRO_036_Sergei_Rachmaninoff_Moments_Musicaux_Op_16.wav,224.79,Late Romantic
Sergei Rachmaninoff,"Moments Musicaux, Op. 16",train,2011,midi/late_romantic/LRO_037_Sergei_Rachmaninoff_Moments_Musicaux_Op_16.midi,audio/late_romantic/LRO_037_Sergei_Rachmaninoff_Moments_Musicaux_Op_16.wav,162.59,Late Romantic
Sergei Rachmaninoff,"Moments Musicaux, Op. 16",train,2011,midi/late_romantic/LRO_038_Sergei_Rachmaninoff_Moments_Musicaux_Op_16.midi,audio/late_romantic/LRO_038_Sergei_Rachmaninoff_Moments_Musicaux_Op_16.wav,209.22,Late Romantic
Sergei Rachmaninoff,"Moments Musicaux, Op. 16",validation,2011,midi/late_romantic/LRO_039_Sergei_Rachmaninoff_Moments_Musicaux_Op_16.midi,audio/late_romantic/LRO_039_Sergei_Rachmaninoff_Moments_Musicaux_Op_16.wav,276.94,Late Romantic
Sergei Rachmaninoff,"Polka de ""W.R.""",train,2004,midi/late_romantic/LRO_040_Sergei_Rachmaninoff_Polka_de_W_R.midi,audio/late_romantic/LRO_040_Sergei_Rachmaninoff_Polka_de_W_R.wav,235.44,Late Romantic
Sergei Rachmaninoff,Polka de W. R.,train,2006,midi/late_romantic/LRO_041_Sergei_Rachmaninoff_Polka_de_W_R.midi,audio/late_romantic/LRO_041_Sergei_Rachmaninoff_Polka_de_W_R.wav,199.62,Late Romantic
Sergei Rachmaninoff,Polka de W.R.,test,2004,midi/late_romantic/LRO_042_Sergei_Rachmaninoff_Polka_de_W_R.midi,audio/late_romantic/LRO_042_Sergei_Rachmaninoff_Polka_de_W_R.wav,243.36,Late Romantic
Sergei Rachmaninoff,Prelude Op. 23 No. 4 in D Major,train,2015,midi/late_romantic/LRO_043_Sergei_Rachmaninoff_Prelude_Op_23_No_4_in_D_M.midi,audio/late_romantic/LRO_043_Sergei_Rachmaninoff_Prelude_Op_23_No_4_in_D_M.wav,264.13,Late Romantic
Sergei Rachmaninoff,Prelude Op. 23 No. 6 in E-flat Major,train,2008,midi/late_romantic/LRO_044_Sergei_Rachmaninoff_Prelude_Op_23_No_6_in_E-f.midi,audio/late_romantic/LRO_044_Sergei_Rachmaninoff_Prelude_Op_23_No_6_in_E-f.wav,167.49,Late Romantic
Sergei Rachmaninoff,"Prelude Op. 23, No. 2",train,2004,midi/late_romantic/LRO_045_Sergei_Rachmaninoff_Prelude_Op_23_No_2.midi,audio/late_romantic/LRO_045_Sergei_Rachmaninoff_Prelude_Op_23_No_2.wav,168.51,Late Romantic
Sergei Rachmaninoff,Prelude Op. 23/4,test,2006,midi/late_romantic/LRO_046_Sergei_Rachmaninoff_Prelude_Op_23_4.midi,audio/late_romantic/LRO_046_Sergei_Rachmaninoff_Prelude_Op_23_4.wav,240.63,Late Romantic
Sergei Rachmaninoff,Prelude Op. 3 No. 2 in C-sharp Minor,train,2018,midi/late_romantic/LRO_047_Sergei_Rachmaninoff_Prelude_Op_3_No_2_in_C-sh.midi,audio/late_romantic/LRO_047_Sergei_Rachmaninoff_Prelude_Op_3_No_2_in_C-sh.wav,239.85,Late Romantic
Sergei Rachmaninoff,Prelude Op. 32 No. 8 in A Minor,train,2015,midi/late_romantic/LRO_048_Sergei_Rachmaninoff_Prelude_Op_32_No_8_in_A_M.midi,audio/late_romantic/LRO_048_Sergei_Rachmaninoff_Prelude_Op_32_No_8_in_A_M.wav,109.87,Late Romantic
Sergei Rachmaninoff,"Prelude Op. 32, No. 10",train,2004,midi/late_romantic/LRO_049_Sergei_Rachmaninoff_Prelude_Op_32_No_10.midi,audio/late_romantic/LRO_049_Sergei_Rachmaninoff_Prelude_Op_32_No_10.wav,287.53,Late Romantic
Sergei Rachmaninoff,Prelude Op. 32/5,train,2006,midi/late_romantic/LRO_050_Sergei_Rachmaninoff_Prelude_Op_32_5.midi,audio/late_romantic/LRO_050_Sergei_Rachmaninoff_Prelude_Op_32_5.wav,365.46,Late Romantic
Sergei Rachmaninoff,"Prelude in C-sharp Minor, Op. 3, No. 2",train,2004,midi/late_romantic/LRO_051_Sergei_Rachmaninoff_Prelude_in_C-sharp_Minor_.midi,audio/late_romantic/LRO_051_Sergei_Rachmaninoff_Prelude_in_C-sharp_Minor_.wav,231.92,Late Romantic
Sergei Rachmaninoff,"Prelude in D Major, Op. 23, No. 4",validation,2014,midi/late_romantic/LRO_052_Sergei_Rachmaninoff_Prelude_in_D_Major_Op_23_.midi,audio/late_romantic/LRO_052_Sergei_Rachmaninoff_Prelude_in_D_Major_Op_23_.wav,280.86,Late Romantic
Sergei Rachmaninoff,"Prelude in D Major, Op. 23, No. 4",train,2013,midi/late_romantic/LRO_053_Sergei_Rachmaninoff_Prelude_in_D_Major_Op_23_.midi,audio/late_romantic/LRO_053_Sergei_Rachmaninoff_Prelude_in_D_Major_Op_23_.wav,263.72,Late Romantic
Sergei Rachmaninoff,"Prelude in G-Sharp Minor,Op. 32 No. 12",train,2011,midi/late_romantic/LRO_054_Sergei_Rachmaninoff_Prelude_in_G-Sharp_Minor_.midi,audio/late_romantic/LRO_054_Sergei_Rachmaninoff_Prelude_in_G-Sharp_Minor_.wav,127.74,Late Romantic
Sergei Rachmaninoff,"Preludes Op. 23, Nos. 2, 4 and 5",train,2018,midi/late_romantic/LRO_055_Sergei_Rachmaninoff_Preludes_Op_23_Nos_2_4_an.midi,audio/late_romantic/LRO_055_Sergei_Rachmaninoff_Preludes_Op_23_Nos_2_4_an.wav,700.4,Late Romantic
Sergei Rachmaninoff,Sonata No. 2 in B-Flat Minor Op. 36 (1913),train,2011,midi/late_romantic/LRO_056_Sergei_Rachmaninoff_Sonata_No_2_in_B-Flat_Min.midi,audio/late_romantic/LRO_056_Sergei_Rachmaninoff_Sonata_No_2_in_B-Flat_Min.wav,582.15,Late Romantic
Sergei Rachmaninoff,Sonata No. 2 in B-Flat Minor Op. 36 (1913),train,2011,midi/late_romantic/LRO_057_Sergei_Rachmaninoff_Sonata_No_2_in_B-Flat_Min.midi,audio/late_romantic/LRO_057_Sergei_Rachmaninoff_Sonata_No_2_in_B-Flat_Min.wav,293.42,Late Romantic
Sergei Rachmaninoff,Sonata No. 2 in B-Flat Minor Op. 36 (1913),train,2011,midi/late_romantic/LRO_058_Sergei_Rachmaninoff_Sonata_No_2_in_B-Flat_Min.midi,audio/late_romantic/LRO_058_Sergei_Rachmaninoff_Sonata_No_2_in_B-Flat_Min.wav,91.68,Late Romantic
Sergei Rachmaninoff,Sonata No. 2 in B-Flat Minor Op. 36 (1913),validation,2011,midi/late_romantic/LRO_059_Sergei_Rachmaninoff_Sonata_No_2_in_B-Flat_Min.midi,audio/late_romantic/LRO_059_Sergei_Rachmaninoff_Sonata_No_2_in_B-Flat_Min.wav,344.88,Late Romantic
Sergei Rachmaninoff,Sonata No. 2 in B-flat Minor,train,2004,midi/late_romantic/LRO_060_Sergei_Rachmaninoff_Sonata_No_2_in_B-flat_Min.midi,audio/late_romantic/LRO_060_Sergei_Rachmaninoff_Sonata_No_2_in_B-flat_Min.wav,1167.5,Late Romantic
Sergei Rachmaninoff,"Sonata No. 2 in B-flat Minor, Op. 36",validation,2004,midi/late_romantic/LRO_061_Sergei_Rachmaninoff_Sonata_No_2_in_B-flat_Min.midi,audio/late_romantic/LRO_061_Sergei_Rachmaninoff_Sonata_No_2_in_B-flat_Min.wav,649.42,Late Romantic
Sergei Rachmaninoff,"Sonata No. 2 in B-flat Minor, Op. 36 (1913)",train,2009,midi/late_romantic/LRO_062_Sergei_Rachmaninoff_Sonata_No_2_in_B-flat_Min.midi,audio/late_romantic/LRO_062_Sergei_Rachmaninoff_Sonata_No_2_in_B-flat_Min.wav,1387.26,Late Romantic
Sergei Rachmaninoff,"Sonata No. 2 in B-flat Minor, Op.36",train,2009,midi/late_romantic/LRO_063_Sergei_Rachmaninoff_Sonata_No_2_in_B-flat_Min.midi,audio/late_romantic/LRO_063_Sergei_Rachmaninoff_Sonata_No_2_in_B-flat_Min.wav,1227.78,Late Romantic
Sergei Rachmaninoff,"Sonata No. 2 in B-flat Minor, Opus 36",train,2004,midi/late_romantic/LRO_064_Sergei_Rachmaninoff_Sonata_No_2_in_B-flat_Min.midi,audio/late_romantic/LRO_064_Sergei_Rachmaninoff_Sonata_No_2_in_B-flat_Min.wav,1195.74,Late Romantic
Sergei Rachmaninoff,Sonata Op. 36,train,2006,midi/late_romantic/LRO_065_Sergei_Rachmaninoff_Sonata_Op_36.midi,audio/late_romantic/LRO_065_Sergei_Rachmaninoff_Sonata_Op_36.wav,1040.69,Late Romantic
Sergei Rachmaninoff,"Sonata in B-flat Minor, Op.36",train,2009,midi/late_romantic/LRO_066_Sergei_Rachmaninoff_Sonata_in_B-flat_Minor_Op.midi,audio/late_romantic/LRO_066_Sergei_Rachmaninoff_Sonata_in_B-flat_Minor_Op.wav,1168.37,Late Romantic
Sergei Rachmaninoff / György Cziffra,Flight of B.B.,train,2006,midi/late_romantic/LRO_067_Sergei_Rachmaninoff_Gy_rg_Flight_of_B_B.midi,audio/late_romantic/LRO_067_Sergei_Rachmaninoff_Gy_rg_Flight_of_B_B.wav,114.58,Late Romantic
Sergei Rachmaninoff / Vyacheslav Gryaznov,Italian Polka,test,2009,midi/late_romantic/LRO_068_Sergei_Rachmaninoff_Vyach_Italian_Polka.midi,audio/late_romantic/LRO_068_Sergei_Rachmaninoff_Vyach_Italian_Polka.wav,182.65,Late Romantic
Pyotr Ilyich Tchaikovsky,"(4209)""Mazurka",train,2026,midi/late_romantic/LRO_069_Pyotr_Ilyich_Tchaikovsky_4209_Mazurka.midi,audio/late_romantic/LRO_069_Pyotr_Ilyich_Tchaikovsky_4209_Mazurka.wav,128.74,Late Romantic
Pyotr Ilyich Tchaikovsky,"Barcarolle, Opus.37",train,2026,midi/late_romantic/LRO_070_Pyotr_Ilyich_Tchaikovsky_Barcarolle_Opus_37.midi,audio/late_romantic/LRO_070_Pyotr_Ilyich_Tchaikovsky_Barcarolle_Opus_37.wav,272.49,Late Romantic
Pyotr Ilyich Tchaikovsky,Chant Sans Paroles Opus.2,train,2026,midi/late_romantic/LRO_071_Pyotr_Ilyich_Tchaikovsky_Chant_Sans_Paroles_Opus_2.midi,audio/late_romantic/LRO_071_Pyotr_Ilyich_Tchaikovsky_Chant_Sans_Paroles_Opus_2.wav,124.05,Late Romantic
Pyotr Ilyich Tchaikovsky,"Chanson Triste, Opus.40, No.2",train,2026,midi/late_romantic/LRO_072_Pyotr_Ilyich_Tchaikovsky_Chanson_Triste_Opus_40_No.midi,audio/late_romantic/LRO_072_Pyotr_Ilyich_Tchaikovsky_Chanson_Triste_Opus_40_No.wav,105.29,Late Romantic
Pyotr Ilyich Tchaikovsky,"(4199)""The Season's, May"". Sequencer Unknown.",validation,2026,midi/late_romantic/LRO_073_Pyotr_Ilyich_Tchaikovsky_4199_The_Season_s_May_Seq.midi,audio/late_romantic/LRO_073_Pyotr_Ilyich_Tchaikovsky_4199_The_Season_s_May_Seq.wav,193.65,Late Romantic
Pyotr Ilyich Tchaikovsky,"(4198)""The Season's, June"". Sequencer Unknown.",train,2026,midi/late_romantic/LRO_074_Pyotr_Ilyich_Tchaikovsky_4198_The_Season_s_June_Se.midi,audio/late_romantic/LRO_074_Pyotr_Ilyich_Tchaikovsky_4198_The_Season_s_June_Se.wav,232.54,Late Romantic
Pyotr Ilyich Tchaikovsky,"(4197)""The Season's, July"". Sequencer Unknown.",train,2026,midi/late_romantic/LRO_075_Pyotr_Ilyich_Tchaikovsky_4197_The_Season_s_July_Se.midi,audio/late_romantic/LRO_075_Pyotr_Ilyich_Tchaikovsky_4197_The_Season_s_July_Se.wav,113.05,Late Romantic
Pyotr Ilyich Tchaikovsky,"(4196)""The Season's, September"". Sequencer Unknown.",train,2026,midi/late_romantic/LRO_076_Pyotr_Ilyich_Tchaikovsky_4196_The_Season_s_Septemb.midi,audio/late_romantic/LRO_076_Pyotr_Ilyich_Tchaikovsky_4196_The_Season_s_Septemb.wav,163.18,Late Romantic
Pyotr Ilyich Tchaikovsky,"(4195)""Short simple piano version of Swan Lake",train,2026,midi/late_romantic/LRO_077_Pyotr_Ilyich_Tchaikovsky_4195_Short_simple_piano_v.midi,audio/late_romantic/LRO_077_Pyotr_Ilyich_Tchaikovsky_4195_Short_simple_piano_v.wav,81.65,Late Romantic
Pyotr Ilyich Tchaikovsky,"Divertissement (Chocolate) Spanish Dance, Piano version Arrang by Sergei Taneyev",train,2026,midi/late_romantic/LRO_078_Pyotr_Ilyich_Tchaikovsky_Divertissement_Chocolate_.midi,audio/late_romantic/LRO_078_Pyotr_Ilyich_Tchaikovsky_Divertissement_Chocolate_.wav,69.44,Late Romantic
Pyotr Ilyich Tchaikovsky,Chantsans Parolesdi,train,2026,midi/late_romantic/LRO_079_Pyotr_Ilyich_Tchaikovsky_Chantsans_Parolesdi.midi,audio/late_romantic/LRO_079_Pyotr_Ilyich_Tchaikovsky_Chantsans_Parolesdi.wav,110.67,Late Romantic
Pyotr Ilyich Tchaikovsky,Arab dance,train,2026,midi/late_romantic/LRO_080_Pyotr_Ilyich_Tchaikovsky_Arab_dance.midi,audio/late_romantic/LRO_080_Pyotr_Ilyich_Tchaikovsky_Arab_dance.wav,202.66,Late Romantic
Pyotr Ilyich Tchaikovsky,"The Season's, January"". Sequencer Unknown.",train,2026,midi/late_romantic/LRO_081_Pyotr_Ilyich_Tchaikovsky_The_Season_s_January_Sequ.midi,audio/late_romantic/LRO_081_Pyotr_Ilyich_Tchaikovsky_The_Season_s_January_Sequ.wav,282.2,Late Romantic
Pyotr Ilyich Tchaikovsky,"The Season's , February. Sequencer Unknown.",train,2026,midi/late_romantic/LRO_082_Pyotr_Ilyich_Tchaikovsky_The_Season_s_February_Seq.midi,audio/late_romantic/LRO_082_Pyotr_Ilyich_Tchaikovsky_The_Season_s_February_Seq.wav,162.66,Late Romantic
Pyotr Ilyich Tchaikovsky,"The Season's, March"". Sequencer Unknown.",train,2026,midi/late_romantic/LRO_083_Pyotr_Ilyich_Tchaikovsky_The_Season_s_March_Sequen.midi,audio/late_romantic/LRO_083_Pyotr_Ilyich_Tchaikovsky_The_Season_s_March_Sequen.wav,135.57,Late Romantic
Sergei Rachmaninoff,"(5030)""Gavotte from 1887",test,2026,midi/late_romantic/LRO_084_Sergei_Rachmaninoff_5030_Gavotte_from_1887.midi,audio/late_romantic/LRO_084_Sergei_Rachmaninoff_5030_Gavotte_from_1887.wav,271.52,Late Romantic
Sergei Rachmaninoff,Elegie Opus.3 No.1,test,2026,midi/late_romantic/LRO_085_Sergei_Rachmaninoff_Elegie_Opus_3_No_1.midi,audio/late_romantic/LRO_085_Sergei_Rachmaninoff_Elegie_Opus_3_No_1.wav,216.68,Late Romantic
Sergei Rachmaninoff,"Melodie Opus3, No3",train,2026,midi/late_romantic/LRO_086_Sergei_Rachmaninoff_Melodie_Opus3_No3.midi,audio/late_romantic/LRO_086_Sergei_Rachmaninoff_Melodie_Opus3_No3.wav,86.39,Late Romantic
Sergei Rachmaninoff,Polichinelle Opus.3 No.4,validation,2026,midi/late_romantic/LRO_087_Sergei_Rachmaninoff_Polichinelle_Opus_3_No_4.midi,audio/late_romantic/LRO_087_Sergei_Rachmaninoff_Polichinelle_Opus_3_No_4.wav,190.31,Late Romantic
Sergei Rachmaninoff,"Serenade Opus.3, No.5",train,2026,midi/late_romantic/LRO_088_Sergei_Rachmaninoff_Serenade_Opus_3_No_5.midi,audio/late_romantic/LRO_088_Sergei_Rachmaninoff_Serenade_Opus_3_No_5.wav,133.11,Late Romantic
Sergei Rachmaninoff,Nocturne Opus.10 No.1,test,2026,midi/late_romantic/LRO_089_Sergei_Rachmaninoff_Nocturne_Opus_10_No_1.midi,audio/late_romantic/LRO_089_Sergei_Rachmaninoff_Nocturne_Opus_10_No_1.wav,174.15,Late Romantic
Sergei Rachmaninoff,"Valse, Opus.10, No.2",train,2026,midi/late_romantic/LRO_090_Sergei_Rachmaninoff_Valse_Opus_10_No_2.midi,audio/late_romantic/LRO_090_Sergei_Rachmaninoff_Valse_Opus_10_No_2.wav,305.76,Late Romantic
Sergei Rachmaninoff,"Barcarolle, Opus.10, No.3",train,2026,midi/late_romantic/LRO_091_Sergei_Rachmaninoff_Barcarolle_Opus_10_No_3.midi,audio/late_romantic/LRO_091_Sergei_Rachmaninoff_Barcarolle_Opus_10_No_3.wav,336.18,Late Romantic
Sergei Rachmaninoff,"Melodie, Opus.10, No.4",train,2026,midi/late_romantic/LRO_092_Sergei_Rachmaninoff_Melodie_Opus_10_No_4.midi,audio/late_romantic/LRO_092_Sergei_Rachmaninoff_Melodie_Opus_10_No_4.wav,154.15,Late Romantic
